tipo,titulo,fecha,url,duracion,preciomin,preciomax,lugar,desc
Teatro,Nacidas para hacer Dragma,2022-11-23 20:00,https://www.atrapalo.com.co/entradas/nacidas-para-hacer-dragma_e4885884/,1.5,50000.0,,"Casa E Borrero, Sala Arlequín","Nacidas Para Hacer Drama Cuatro mujeres son llamadas a juicio por un crimen que ninguna cometió, o quizá sí. Jacky Brown, es el detective encargado de esclarecer los hechos, o quizá no. Cada una ?cantará? su versión tratando de evitar su condena. NACIDAS PARA HACER DRAgMA, es un espectáculo lleno de comedia, suspenso, danza y arte drag."
Teatro,Nacidas para hacer Dragma,2022-11-24 20:00,https://www.atrapalo.com.co/entradas/nacidas-para-hacer-dragma_e4885884/,1.5,50000.0,,"Casa E Borrero, Sala Arlequín","Nacidas Para Hacer Drama Cuatro mujeres son llamadas a juicio por un crimen que ninguna cometió, o quizá sí. Jacky Brown, es el detective encargado de esclarecer los hechos, o quizá no. Cada una ?cantará? su versión tratando de evitar su condena. NACIDAS PARA HACER DRAgMA, es un espectáculo lleno de comedia, suspenso, danza y arte drag."
Teatro,Nacidas para hacer Dragma,2022-12-07 20:00,https://www.atrapalo.com.co/entradas/nacidas-para-hacer-dragma_e4885884/,1.5,50000.0,,"Casa E Borrero, Sala Arlequín","Nacidas Para Hacer Drama Cuatro mujeres son llamadas a juicio por un crimen que ninguna cometió, o quizá sí. Jacky Brown, es el detective encargado de esclarecer los hechos, o quizá no. Cada una ?cantará? su versión tratando de evitar su condena. NACIDAS PARA HACER DRAgMA, es un espectáculo lleno de comedia, suspenso, danza y arte drag."
Teatro,Nacidas para hacer Dragma,2022-12-08 20:00,https://www.atrapalo.com.co/entradas/nacidas-para-hacer-dragma_e4885884/,1.5,50000.0,,"Casa E Borrero, Sala Arlequín","Nacidas Para Hacer Drama Cuatro mujeres son llamadas a juicio por un crimen que ninguna cometió, o quizá sí. Jacky Brown, es el detective encargado de esclarecer los hechos, o quizá no. Cada una ?cantará? su versión tratando de evitar su condena. NACIDAS PARA HACER DRAgMA, es un espectáculo lleno de comedia, suspenso, danza y arte drag."
Teatro,Nacidas para hacer Dragma,2022-12-14 20:00,https://www.atrapalo.com.co/entradas/nacidas-para-hacer-dragma_e4885884/,1.5,50000.0,,"Casa E Borrero, Sala Arlequín","Nacidas Para Hacer Drama Cuatro mujeres son llamadas a juicio por un crimen que ninguna cometió, o quizá sí. Jacky Brown, es el detective encargado de esclarecer los hechos, o quizá no. Cada una ?cantará? su versión tratando de evitar su condena. NACIDAS PARA HACER DRAgMA, es un espectáculo lleno de comedia, suspenso, danza y arte drag."
Teatro,Nacidas para hacer Dragma,2022-12-15 20:00,https://www.atrapalo.com.co/entradas/nacidas-para-hacer-dragma_e4885884/,1.5,50000.0,,"Casa E Borrero, Sala Arlequín","Nacidas Para Hacer Drama Cuatro mujeres son llamadas a juicio por un crimen que ninguna cometió, o quizá sí. Jacky Brown, es el detective encargado de esclarecer los hechos, o quizá no. Cada una ?cantará? su versión tratando de evitar su condena. NACIDAS PARA HACER DRAgMA, es un espectáculo lleno de comedia, suspenso, danza y arte drag."
Teatro,Mi. Me.,2022-11-26 19:30,https://www.atrapalo.com.co/entradas/mi-me-_e4885354/,1.5,30000.0,,Auditorio Sonia Fajardo Forero,"Mi. Me.Mundo interno Mundo ExternoEspectáculo de improvisaciones mudas de Jorge Costa, donde los trampolines de cada aventura, de cada personaje, de cada situación, de cada relación, nacen de los estímulos que percibe el intérprete en el silencio.El improvisador nos llevará en un juego continuo de libre movimiento donde todo es bienvenido para crear y creer, utilizando elementos cotidianos que el público lleva, escuchando los sonidos que emite sin querer el espectador, las posturas, expresiones, o simplemente por el intercambió y las reacciones...""El silencio es un Lugar"",  con su Flora y su Fauna.Presentación del Libro: Trampolines para la Actuación El Teatro Metacorporal.Autor: Jorge Costa"
Danza,"Compañía Nacional de Danza, España - 'Giselle' - Director y coreógrafo: Joaquín De Luz - Con la participación...",2023-01-26 20:00,https://www.teatromayor.org/es/evento/danza/compania-nacional-de-danza-espana-giselle-director-y-coreografo-joaquin-de-luz-con-la-participacion-de-la-orquesta-sinfonica-nacional-de-colombia-13792?function=2774,1.75,250000.0,280000.0,Teatro Mayor Julio Mario Santo Domingo,"La Compañía Nacional de Danza de España presenta una versión de ‘Giselle’, con la dirección y coreografía de Joaquín De Luz, director de la Compañía, y la participación de la Orquesta Sinfónica Nacional de Colombia. Sin abandonar los elementos del clásico ballet de Gautier, este espectáculo integra el romanticismo español, la escuela bolera, las tradiciones populares y la poesía de Gustavo Adolfo Becquer."
Danza,"Compañía Nacional de Danza, España - 'Giselle' - Director y coreógrafo: Joaquín De Luz - Con la participación...",2023-01-27 20:00,https://www.teatromayor.org/es/evento/danza/compania-nacional-de-danza-espana-giselle-director-y-coreografo-joaquin-de-luz-con-la-participacion-de-la-orquesta-sinfonica-nacional-de-colombia-13792?function=2775,1.75,250000.0,280000.0,Teatro Mayor Julio Mario Santo Domingo,"La Compañía Nacional de Danza de España presenta una versión de ‘Giselle’, con la dirección y coreografía de Joaquín De Luz, director de la Compañía, y la participación de la Orquesta Sinfónica Nacional de Colombia. Sin abandonar los elementos del clásico ballet de Gautier, este espectáculo integra el romanticismo español, la escuela bolera, las tradiciones populares y la poesía de Gustavo Adolfo Becquer."
Danza,"Compañía Nacional de Danza, España - 'Giselle' - Director y coreógrafo: Joaquín De Luz - Con la participación...",2023-01-28 17:00,https://www.teatromayor.org/es/evento/danza/compania-nacional-de-danza-espana-giselle-director-y-coreografo-joaquin-de-luz-con-la-participacion-de-la-orquesta-sinfonica-nacional-de-colombia-13792?function=2776,1.75,250000.0,280000.0,Teatro Mayor Julio Mario Santo Domingo,"La Compañía Nacional de Danza de España presenta una versión de ‘Giselle’, con la dirección y coreografía de Joaquín De Luz, director de la Compañía, y la participación de la Orquesta Sinfónica Nacional de Colombia. Sin abandonar los elementos del clásico ballet de Gautier, este espectáculo integra el romanticismo español, la escuela bolera, las tradiciones populares y la poesía de Gustavo Adolfo Becquer."
Danza,"Compañía Nacional de Danza, España - 'Giselle' - Director y coreógrafo: Joaquín De Luz - Con la participación...",2023-01-29 17:00,https://www.teatromayor.org/es/evento/danza/compania-nacional-de-danza-espana-giselle-director-y-coreografo-joaquin-de-luz-con-la-participacion-de-la-orquesta-sinfonica-nacional-de-colombia-13792?function=2777,1.75,250000.0,280000.0,Teatro Mayor Julio Mario Santo Domingo,"La Compañía Nacional de Danza de España presenta una versión de ‘Giselle’, con la dirección y coreografía de Joaquín De Luz, director de la Compañía, y la participación de la Orquesta Sinfónica Nacional de Colombia. Sin abandonar los elementos del clásico ballet de Gautier, este espectáculo integra el romanticismo español, la escuela bolera, las tradiciones populares y la poesía de Gustavo Adolfo Becquer."
Música,"Camerata de Cuerdas de la Filarmónica Joven de Colombia y Quatuor Debussy, Francia",2023-01-30 20:00,https://www.teatromayor.org/es/evento/musica/camerata-de-cuerdas-de-la-filarmonica-joven-de-colombia-y-quatuor-debussy-francia-13793?function=2778,1.3333333333333333,55000.0,55000.0,Teatro Mayor Julio Mario Santo Domingo,"La Camerata de Cuerdas de la Filarmónica Joven de Colombia fue creada como un laboratorio para proponer nuevos formatos de creación y difusión para la música sinfónica. Junto a Quatuor Debussy, uno de los cuartetos más reconocidos de Francia, los jóvenes músicos interpretarán obras de Shostakóvich y del compositor colombiano Pedro Sarmiento."
Música,"Manuel Arango Pérez, piano, Colombia",2023-02-02 20:00,https://www.teatromayor.org/es/evento/musica/manuel-arango-perez-piano-colombia-13794?function=2779,1.0,35000.0,45000.0,Teatro Estudio,"‘Goyescas’, de Enrique Granados, es hito de las obras para piano. A poco más de cien años de su estreno, este recital es una oportunidad para entrar en el universo del compositor español y de Goya, el pintor que inspiró esta pieza. El pianista colombiano Manuel Arango Pérez, quien ha sido un enamorado del arte y la música española, hace así una invitación a dejarse seducir por el mundo de ‘Los majos enamorados’."
Danza,"Compañía Nacional de Danza, España - Programa contemporáneo: 'In Paradisum' / 'Morgen' / '...",2023-02-03 20:00,https://www.teatromayor.org/es/evento/danza/compania-nacional-de-danza-espana-programa-contemporaneo-paradisum-morgen-passengers-within-coreografos-nacho-duato-antonio-ruiz-y-joaquin-de-la-luz-13795?function=2780,1.3333333333333333,145000.0,165000.0,Teatro Mayor Julio Mario Santo Domingo,"Este programa representa el talento coreográfico español actual con las obras ‘In Paradisum’, de Antonio Ruz, uno de los artistas más destacados de la danza contemporánea; ‘Morgen’, de Nacho Duato, que dirigió la CND durante más de veinte años, y ‘Passengers Within’, pieza de Joaquín De Luz, actual director de la Compañía, que se estrenó en los Teatros del Canal de Madrid en diciembre de 2022."
Danza,"Compañía Nacional de Danza, España - Programa contemporáneo: 'In Paradisum' / 'Morgen' / '...",2023-02-04 20:00,https://www.teatromayor.org/es/evento/danza/compania-nacional-de-danza-espana-programa-contemporaneo-paradisum-morgen-passengers-within-coreografos-nacho-duato-antonio-ruiz-y-joaquin-de-la-luz-13795?function=2781,1.3333333333333333,145000.0,165000.0,Teatro Mayor Julio Mario Santo Domingo,"Este programa representa el talento coreográfico español actual con las obras ‘In Paradisum’, de Antonio Ruz, uno de los artistas más destacados de la danza contemporánea; ‘Morgen’, de Nacho Duato, que dirigió la CND durante más de veinte años, y ‘Passengers Within’, pieza de Joaquín De Luz, actual director de la Compañía, que se estrenó en los Teatros del Canal de Madrid en diciembre de 2022."
Música,"Orquesta Filarmónica de Bogotá – Director titular: Joachim Gustafsson, Suecia – Solista: Guillermo Marín, clarinete",2023-02-05 17:00,https://www.teatromayor.org/es/evento/musica/orquesta-filarmonica-de-bogota-director-titular-joachim-gustafsson-suecia-solista-guillermo-marin-clarinete-13796?function=2782,1.25,55000.0,55000.0,Teatro Mayor Julio Mario Santo Domingo,"La Orquesta Filarmónica de Bogotá y su director titular, Joachim Gustafsson, interpretarán en este concierto la Primera Sinfonía de Mahler, también conocida como ‘Titán’. La obra, una de las más conocidas de este compositor, se convirtió también en un ícono del Romanticismo. Como solista, se presentará el clarinetista Guillermo Marín. 
 
Orquesta Filarmónica de Bogotá 
La actividad desarrollada por la Fundación Filarmónica Colombiana y el trabajo liderado por el maestro Raúl García, permitieron la creación de la Orquesta Filarmónica de Bogotá, reconocida formalmente en la ciudad en 1967. En la búsqueda por democratizar la cultura musical, promover la práctica de la música de cámara, la dirección y la divulgación de la música sinfónica, durante sus 56 años de existencia, la Orquesta se ha convertido en patrimonio de la ciudad."
Teatro,"Teatro La Candelaria, Colombia - 'Camilo' - Dirección: Patricia Ariza",2023-03-10 20:00,https://www.teatromayor.org/es/evento/teatro/teatro-la-candelaria-colombia-camilo-direccion-patricia-ariza-13808?function=2792,1.25,35000.0,45000.0,Teatro Estudio,"Esta obra, estrenada en 2015, es producto de un proceso de creación colectiva del Teatro La Candelaria para conmemorar los 50 años de la muerte de Camilo Torres. A través de ‘Camilo’ el grupo hace una búsqueda simbólica del cuerpo desaparecido de esta figura representativa de la intelectualidad y la historia colombiana y llevar al escenario su pensamiento y su presencia. 
 
Teatro La Candelaria
Se fundó en 1966 por iniciativa de un grupo de artistas e intelectuales independientes de la Universidad Nacional de Colombia y del naciente teatro experimental. Este grupo se propuso de manera consciente contribuir a la fundación del movimiento teatral independiente. A partir de 1967 varios grupos iniciaron la construcción y adaptación de nuevas sedes independientes de teatro en el país y en poco tiempo se constituyó un gran movimiento teatral, que en sus inicios se denominó Nuevo Teatro."
